sample_id,prompt_name,condition,layer,bucket,status,position_count,topk_jaccard_change,bucket_mean_shift,mean_topk_drop
okvqa_val_4157235,B_direct,answer_mask,26,position_2_diagnostic,ok,1,0.0,0.0,0.0
okvqa_val_4157235,B_direct,union_mask,26,question,ok,24,0.5185185185185186,-0.13347864151000977,2.4875
okvqa_val_4157235,B_direct,union_mask,26,image_marker_or_span,ok,218,0.8571428571428572,-0.028569459915161133,33.046875
okvqa_val_4157235,B_direct,union_mask,26,assistant_prefix,ok,2,0.33333333333333337,-0.1937723159790039,0.625
okvqa_val_4157235,B_direct,union_mask,26,last_prompt_token,ok,1,0.5185185185185186,-0.266265869140625,2.29375
okvqa_val_4157235,B_direct,union_mask,26,position_2_diagnostic,ok,1,0.0,0.0,0.0
okvqa_val_4157235,D_visual_only,answer_mask,0,question,ok,29,0.0,0.0,0.0
okvqa_val_4157235,D_visual_only,answer_mask,0,image_marker_or_span,ok,218,0.6666666666666667,0.012833043932914734,1.4859375
okvqa_val_4157235,D_visual_only,answer_mask,0,assistant_prefix,ok,2,0.0,0.0,0.0
okvqa_val_4157235,D_visual_only,answer_mask,0,last_prompt_token,ok,1,0.0,0.0,0.0
okvqa_val_4157235,D_visual_only,answer_mask,0,position_2_diagnostic,ok,1,0.0,0.0,0.0
okvqa_val_4157235,D_visual_only,union_mask,0,question,ok,29,0.0,0.0,0.0
okvqa_val_4157235,D_visual_only,union_mask,0,image_marker_or_span,ok,218,0.5714285714285714,0.024019017815589905,1.34765625
okvqa_val_4157235,D_visual_only,union_mask,0,assistant_prefix,ok,2,0.0,0.0,0.0
okvqa_val_4157235,D_visual_only,union_mask,0,last_prompt_token,ok,1,0.0,0.0,0.0
okvqa_val_4157235,D_visual_only,union_mask,0,position_2_diagnostic,ok,1,0.0,0.0,0.0
okvqa_val_4157235,D_visual_only,answer_mask,13,question,ok,29,0.0,-0.037007808685302734,0.25625
okvqa_val_4157235,D_visual_only,answer_mask,13,image_marker_or_span,ok,218,0.0,0.24345612525939941,-0.3125
okvqa_val_4157235,D_visual_only,answer_mask,13,assistant_prefix,ok,2,0.09523809523809523,-0.08833861351013184,0.359375
okvqa_val_4157235,D_visual_only,answer_mask,13,last_prompt_token,ok,1,0.26086956521739135,-0.22792327404022217,-0.68125
okvqa_val_4157235,D_visual_only,answer_mask,13,position_2_diagnostic,ok,1,0.0,0.0,0.0
okvqa_val_4157235,D_visual_only,union_mask,13,question,ok,29,0.0,-0.10218954086303711,0.14375
okvqa_val_4157235,D_visual_only,union_mask,13,image_marker_or_span,ok,218,0.0,0.3859434127807617,2.325
okvqa_val_4157235,D_visual_only,union_mask,13,assistant_prefix,ok,2,0.09523809523809523,-0.08584070205688477,0.465625
okvqa_val_4157235,D_visual_only,union_mask,13,last_prompt_token,ok,1,0.18181818181818177,-0.2128220796585083,-0.3640625
okvqa_val_4157235,D_visual_only,union_mask,13,position_2_diagnostic,ok,1,0.0,0.0,0.0
okvqa_val_4157235,D_visual_only,answer_mask,26,question,ok,29,0.5185185185185186,-0.006399631500244141,1.625
okvqa_val_4157235,D_visual_only,answer_mask,26,image_marker_or_span,ok,218,0.7878787878787878,0.00400090217590332,32.228125
okvqa_val_4157235,D_visual_only,answer_mask,26,assistant_prefix,ok,2,0.5714285714285714,-0.2625265121459961,1.7625
okvqa_val_4157235,D_visual_only,answer_mask,26,last_prompt_token,ok,1,0.46153846153846156,-0.4340381622314453,1.70625
okvqa_val_4157235,D_visual_only,answer_mask,26,position_2_diagnostic,ok,1,0.0,0.0,0.0
okvqa_val_4157235,D_visual_only,union_mask,26,question,ok,29,0.4,-0.10077047348022461,2.45
okvqa_val_4157235,D_visual_only,union_mask,26,image_marker_or_span,ok,218,0.8571428571428572,-0.028569459915161133,33.046875
okvqa_val_4157235,D_visual_only,union_mask,26,assistant_prefix,ok,2,0.5185185185185186,-0.12561511993408203,2.7125
okvqa_val_4157235,D_visual_only,union_mask,26,last_prompt_token,ok,1,0.5185185185185186,-0.06209087371826172,2.5875
okvqa_val_4157235,D_visual_only,union_mask,26,position_2_diagnostic,ok,1,0.0,0.0,0.0
okvqa_val_3658865,B_direct,answer_mask,0,question,ok,25,0.0,0.0,0.0
okvqa_val_3658865,B_direct,answer_mask,0,image_marker_or_span,ok,236,0.5714285714285714,0.023997768759727478,0.21875
okvqa_val_3658865,B_direct,answer_mask,0,assistant_prefix,ok,2,0.0,0.0,0.0
okvqa_val_3658865,B_direct,answer_mask,0,last_prompt_token,ok,1,0.0,0.0,0.0
okvqa_val_3658865,B_direct,answer_mask,0,position_2_diagnostic,ok,1,0.0,0.0,0.0
okvqa_val_3658865,B_direct,union_mask,0,question,ok,25,0.0,0.0,0.0
okvqa_val_3658865,B_direct,union_mask,0,image_marker_or_span,ok,236,0.75,0.05062766373157501,3.26015625
okvqa_val_3658865,B_direct,union_mask,0,assistant_prefix,ok,2,0.0,0.0,0.0
okvqa_val_3658865,B_direct,union_mask,0,last_prompt_token,ok,1,0.0,0.0,0.0
okvqa_val_3658865,B_direct,union_mask,0,position_2_diagnostic,ok,1,0.0,0.0,0.0
okvqa_val_3658865,B_direct,answer_mask,13,question,ok,25,0.0,0.11621856689453125,-0.1125
okvqa_val_3658865,B_direct,answer_mask,13,image_marker_or_span,ok,236,0.0,0.19593358039855957,-1.925
okvqa_val_3658865,B_direct,answer_mask,13,assistant_prefix,ok,2,0.09523809523809523,0.1343843936920166,1.15625
okvqa_val_3658865,B_direct,answer_mask,13,last_prompt_token,ok,1,0.4,0.11689126491546631,1.34375
okvqa_val_3658865,B_direct,answer_mask,13,position_2_diagnostic,ok,1,0.0,0.0,0.0
okvqa_val_3658865,B_direct,union_mask,13,question,ok,25,0.09523809523809523,0.0979011058807373,0.74375
okvqa_val_3658865,B_direct,union_mask,13,image_marker_or_span,ok,236,0.0,0.8814845085144043,0.9
okvqa_val_3658865,B_direct,union_mask,13,assistant_prefix,ok,2,0.18181818181818177,0.3473854064941406,2.359375
okvqa_val_3658865,B_direct,union_mask,13,last_prompt_token,ok,1,0.46153846153846156,0.27836811542510986,2.496875
okvqa_val_3658865,B_direct,union_mask,13,position_2_diagnostic,ok,1,0.0,0.0,0.0
okvqa_val_3658865,B_direct,answer_mask,26,question,ok,25,0.46153846153846156,0.06561803817749023,4.0375
okvqa_val_3658865,B_direct,answer_mask,26,image_marker_or_span,ok,236,0.5185185185185186,0.0280153751373291,-0.9375
okvqa_val_3658865,B_direct,answer_mask,26,assistant_prefix,ok,2,0.26086956521739135,0.17053699493408203,2.88125
okvqa_val_3658865,B_direct,answer_mask,26,last_prompt_token,ok,1,0.5714285714285714,0.2449193000793457,5.80625
okvqa_val_3658865,B_direct,answer_mask,26,position_2_diagnostic,ok,1,0.0,0.0,0.0
okvqa_val_3658865,B_direct,union_mask,26,question,ok,25,0.46153846153846156,-0.010999679565429688,3.475
okvqa_val_3658865,B_direct,union_mask,26,image_marker_or_span,ok,236,0.6666666666666667,-0.06731104850769043,7.4125
okvqa_val_3658865,B_direct,union_mask,26,assistant_prefix,ok,2,0.33333333333333337,0.06837177276611328,2.7125
okvqa_val_3658865,B_direct,union_mask,26,last_prompt_token,ok,1,0.5714285714285714,0.20475482940673828,5.675
okvqa_val_3658865,B_direct,union_mask,26,position_2_diagnostic,ok,1,0.0,0.0,0.0
okvqa_val_3658865,D_visual_only,answer_mask,0,question,ok,30,0.0,0.0,0.0
okvqa_val_3658865,D_visual_only,answer_mask,0,image_marker_or_span,ok,236,0.5714285714285714,0.023997768759727478,0.21875
okvqa_val_3658865,D_visual_only,answer_mask,0,assistant_prefix,ok,2,0.0,0.0,0.0
okvqa_val_3658865,D_visual_only,answer_mask,0,last_prompt_token,ok,1,0.0,0.0,0.0
okvqa_val_3658865,D_visual_only,answer_mask,0,position_2_diagnostic,ok,1,0.0,0.0,0.0
okvqa_val_3658865,D_visual_only,union_mask,0,question,ok,30,0.0,0.0,0.0
okvqa_val_3658865,D_visual_only,union_mask,0,image_marker_or_span,ok,236,0.75,0.05062766373157501,3.26015625
okvqa_val_3658865,D_visual_only,union_mask,0,assistant_prefix,ok,2,0.0,0.0,0.0
okvqa_val_3658865,D_visual_only,union_mask,0,last_prompt_token,ok,1,0.0,0.0,0.0
okvqa_val_3658865,D_visual_only,union_mask,0,position_2_diagnostic,ok,1,0.0,0.0,0.0
okvqa_val_3658865,D_visual_only,answer_mask,13,question,ok,30,0.0,0.17640018463134766,0.38125
okvqa_val_3658865,D_visual_only,answer_mask,13,image_marker_or_span,ok,236,0.0,0.19831252098083496,-1.825
okvqa_val_3658865,D_visual_only,answer_mask,13,assistant_prefix,ok,2,0.18181818181818177,0.1408390998840332,1.134375
okvqa_val_3658865,D_visual_only,answer_mask,13,last_prompt_token,ok,1,0.26086956521739135,0.10641777515411377,0.9546875
okvqa_val_3658865,D_visual_only,answer_mask,13,position_2_diagnostic,ok,1,0.0,0.0,0.0
okvqa_val_3658865,D_visual_only,union_mask,13,question,ok,30,0.0,0.14084124565124512,0.85625
okvqa_val_3658865,D_visual_only,union_mask,13,image_marker_or_span,ok,236,0.0,0.8756022453308105,0.9125
okvqa_val_3658865,D_visual_only,union_mask,13,assistant_prefix,ok,2,0.26086956521739135,0.3394129276275635,2.5625
okvqa_val_3658865,D_visual_only,union_mask,13,last_prompt_token,ok,1,0.33333333333333337,0.22836339473724365,1.8328125
okvqa_val_3658865,D_visual_only,union_mask,13,position_2_diagnostic,ok,1,0.0,0.0,0.0
okvqa_val_3658865,D_visual_only,answer_mask,26,question,ok,30,0.46153846153846156,0.0475006103515625,3.8625
okvqa_val_3658865,D_visual_only,answer_mask,26,image_marker_or_span,ok,236,0.46153846153846156,0.024663209915161133,-0.8
okvqa_val_3658865,D_visual_only,answer_mask,26,assistant_prefix,ok,2,0.18181818181818177,0.1887369155883789,2.5125
okvqa_val_3658865,D_visual_only,answer_mask,26,last_prompt_token,ok,1,0.6206896551724138,0.20458078384399414,7.025
okvqa_val_3658865,D_visual_only,answer_mask,26,position_2_diagnostic,ok,1,0.0,0.0,0.0
okvqa_val_3658865,D_visual_only,union_mask,26,question,ok,30,0.46153846153846156,-0.004313945770263672,3.05
okvqa_val_3658865,D_visual_only,union_mask,26,image_marker_or_span,ok,236,0.7096774193548387,-0.06936168670654297,7.475
okvqa_val_3658865,D_visual_only,union_mask,26,assistant_prefix,ok,2,0.18181818181818177,0.1509089469909668,2.25
okvqa_val_3658865,D_visual_only,union_mask,26,last_prompt_token,ok,1,0.6206896551724138,0.3027958869934082,6.4125
okvqa_val_3658865,D_visual_only,union_mask,26,position_2_diagnostic,ok,1,0.0,0.0,0.0
